name,2SFCA_Accessibility_2015,M2SFCA_Accessibility_2015,Relative_Accessibility_2015,2SFCA_Gini_2015,M2SFCA_Gini_2015,2SFCA_Accessibility_2016,M2SFCA_Accessibility_2016,Relative_Accessibility_2016,2SFCA_Gini_2016,M2SFCA_Gini_2016,2SFCA_Accessibility_2017,M2SFCA_Accessibility_2017,Relative_Accessibility_2017,2SFCA_Gini_2017,M2SFCA_Gini_2017,2SFCA_Accessibility_2018,M2SFCA_Accessibility_2018,Relative_Accessibility_2018,2SFCA_Gini_2018,M2SFCA_Gini_2018,2SFCA_Accessibility_2019,M2SFCA_Accessibility_2019,Relative_Accessibility_2019,2SFCA_Gini_2019,M2SFCA_Gini_2019,2SFCA_Accessibility_2020,M2SFCA_Accessibility_2020,Relative_Accessibility_2020,2SFCA_Gini_2020,M2SFCA_Gini_2020,2SFCA_Accessibility_2021,M2SFCA_Accessibility_2021,Relative_Accessibility_2021,2SFCA_Gini_2021,M2SFCA_Gini_2021,2SFCA_Accessibility_2022,M2SFCA_Accessibility_2022,Relative_Accessibility_2022,2SFCA_Gini_2022,M2SFCA_Gini_2022,2SFCA_Accessibility_2023,M2SFCA_Accessibility_2023,Relative_Accessibility_2023,2SFCA_Gini_2023,M2SFCA_Gini_2023,2SFCA_Accessibility_2024,M2SFCA_Accessibility_2024,Relative_Accessibility_2024,2SFCA_Gini_2024,M2SFCA_Gini_2024,2SFCA_Accessibility_2025,M2SFCA_Accessibility_2025,Relative_Accessibility_2025,2SFCA_Gini_2025,M2SFCA_Gini_2025,clusting_efficiency,clusting_equity,clusting
枣庄市,0.0755540012803561,0.0466892093028302,0.6179581294388615,0.9975522659889616,0.9977355733817408,0.0754350333238027,0.0468416203057874,0.6209531333368821,0.997608952518286,0.9977798730873176,0.0502161273445336,0.0309495815849582,0.6163275270634204,0.9976685646342248,0.997813593072152,0.8024993761283861,0.5226617775853737,0.6512924410071527,0.9805299083426724,0.9868876110402894,0.576261156685255,0.3757161758000698,0.6519894173698058,0.980454448995804,0.986837759797544,2.881933205557244,1.842997929052979,0.6395005704848115,0.930078930652752,0.9497432348606504,3.157596370336479,2.044227068448483,0.647399739768084,0.9256954457493748,0.9450994650655914,3.6838624477977273,2.387556877414048,0.6481123850977032,0.9241490329528508,0.9440244670216557,3.6838624497396,2.375114612580741,0.6447348794873246,0.9236879599132636,0.9440942262891956,8.896402526600221,5.720315193225223,0.6429919482758896,0.8160216892882732,0.8546102301876233,15.863162816165826,10.258513959806006,0.6466878061260118,0.7423961185800564,0.788903061942105,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
安阳市,0.1089956690876747,0.0782125542923555,0.717574881158281,0.9906960198109172,0.9942811055456626,0.1093414401970618,0.078605982569768,0.7189038522640594,0.9907194243786124,0.9942167588148424,0.0913701605726102,0.0636714414500602,0.6968515875537032,0.990041671460888,0.9933142288538176,0.1833857995543769,0.1222843242489967,0.6668145764074682,0.9938813573275874,0.994671252410394,0.1471837921455929,0.0954685640422611,0.6486350341335441,0.9939147553827282,0.9944881161421156,1.589132696412714,1.0312100498651815,0.6489137453360696,0.9330039638946848,0.9493399706846448,2.16195960310212,1.4093431786081825,0.6518822907634191,0.9084731579099196,0.9275446601733895,2.346742471034214,1.5239779031829033,0.6494014243119243,0.9134658421007108,0.9318386789025168,2.346742480059555,1.5320119060541069,0.6528248919818539,0.9116938955549844,0.9328226060036534,6.744574844298677,4.381106474834287,0.6495748918166018,0.8557863009131532,0.8880715529475568,15.022847458001849,9.618365136235507,0.6402491380628598,0.7684468996382126,0.8083310863735913,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
怀化市,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0202708344809501,0.0162610107873463,0.8021875371054847,0.9917149209378152,0.9946672241976016,0.0406101754988654,0.0323785430508756,0.7973012343120807,0.9906778441507564,0.992190606442606,0.2034750774181369,0.1389378776278726,0.6828250387754283,0.984344088599212,0.9889414054739784,1.224211730699004,0.7911611562155842,0.6462617016125509,0.9399900418620736,0.9563520594876151,1.8975281894904537,1.2135471815751016,0.639541055725226,0.9534734293300569,0.9625532116524677,2.142370527999692,1.3792722436977374,0.6438065804543852,0.9494060845886249,0.9585582753726244,2.183177591585264,1.3977330655110562,0.6402287523005056,0.9505558795785976,0.9592861309483036,3.55021399428878,2.329647164437925,0.6561990821357874,0.9136140057342576,0.9351841652459671,7.692130289013529,5.016813417927799,0.6522007856644321,0.8360071710526136,0.8733291429070543,Decreased efficiency,Slowly increased equlity,Decreased efficiency & Slowly increased equlity
阳泉市,0.0691452458534384,0.0475588722155347,0.6878111666034338,0.998129512504848,0.9984259719963526,0.068850083099163,0.0471313667427122,0.6845506152088459,0.9981160716923356,0.9984248089361708,0.0685725759869702,0.0489524389206127,0.7138777888395849,0.9982258860775876,0.9984006322940152,0.2733130930929527,0.1675633357738574,0.6130819928076763,0.9901457311954658,0.9923147884337256,0.1362534287696996,0.0812523355038057,0.5963324096683196,0.9934484978556072,0.995538432226726,2.718567763140919,1.5923898786155593,0.5857458843607337,0.920292266297366,0.9399284278793982,4.077851669417694,2.448005246690444,0.600317384040605,0.8716180060652697,0.8878715893546745,4.893421989440121,2.958594669474521,0.6046064851670451,0.8544189379287548,0.877001574065723,4.621565189429587,2.7861005069544444,0.6028478216269231,0.8672316234150659,0.8902049248406467,6.728455194401555,4.270314388658452,0.6346649067696235,0.8361393586755627,0.8633465251353369,12.709304241957746,7.984200871135377,0.6282169912005732,0.7705151848317138,0.8057899438388166,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
保亭黎族苗族自治县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,20.6090281989072,13.830525772541202,0.671090632661397,0.8672576075847679,0.8786661870469421,37.47096008009528,24.799385873165978,0.6618294759503509,0.8491692828877997,0.8631130116401302,38.71999164034515,25.518223011852257,0.6590451580899357,0.850612457345444,0.8639551474953351,38.719991738944366,25.41397389714383,0.6563527716764099,0.8512456350276394,0.8632759242966981,44.96515167771304,29.02420237514072,0.645482140996014,0.8214740418607601,0.8402948894787514,56.83095668859156,36.22494963557984,0.6374157984718873,0.7927657469033514,0.8123356880147006,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
中农发山丹马场,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,7.830240738418946,4.1710455082902405,0.5326841980509073,0.9991287663071432,0.9993301194752452,7.830240738418946,4.1710455082902405,0.5326841980509073,0.9991287663071432,0.9993301194752452,0.0,0.0,,0.0,,15.660481170553746,9.065572385485034,0.5788821101187455,0.9978550414378808,0.998116793456179,Increased efficiency,Slowly increased equlity,Increased efficiency & Slowly increased equlity
鹰潭市,0.163866189643946,0.1201168754019372,0.7330180537115754,0.9992190717840336,0.9993605572166212,0.1628977649628379,0.120572841563104,0.7401749286775694,0.9992123310901162,0.9993455959223252,0.161962860338929,0.1199231351775668,0.7404360167918222,0.9992074846493336,0.9993351770897984,0.2415810936764208,0.1756162093607184,0.7269451706181227,0.9984025322180672,0.9988256745278964,0.1603400442764579,0.1183036161568951,0.7378295090957834,0.9991885877969134,0.9993256788889848,1.6764820935413396,1.2285437408731077,0.7328105355888274,0.9550566838482376,0.9613391005847388,2.315141947577674,1.7174119938432326,0.7418171467370092,0.956001132156969,0.961066082999219,2.634471840852836,1.9600973478367032,0.744019092343829,0.9567103223039696,0.9629160553260212,2.634471830426257,1.9518340381441308,0.7408824856663297,0.9567807393377956,0.9641228231179986,9.420232601245134,6.308051588912112,0.6696280077074036,0.8151078782228801,0.8402639902270858,16.684988129501118,10.921991471208845,0.6545998946140942,0.7200252094713177,0.7613324360283553,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
陵水黎族自治县,0.6020360897225242,0.2752211477363359,0.457150580230471,0.9915464081938916,0.9931551813630284,0.5993730628484912,0.2743521766915697,0.4577319097186723,0.992037939723856,0.9934883827755642,1.493366484094379,0.9975137746803596,0.6679631458886538,0.9829365123729316,0.9875168133283512,1.4884274879568646,1.0557843933339794,0.7093287391401472,0.9876993596499852,0.9900933415314036,0.891292066742139,0.6956517283539518,0.7804980592912781,0.9909513119447626,0.9932080550080268,13.938894149323206,9.521903899734973,0.6831175986939612,0.8162451967389603,0.8562985800020995,19.870338381497625,13.39413413377253,0.6740768011401633,0.6937157687035959,0.7338241949430916,23.725777379479204,16.08364333326711,0.6778974225383275,0.694859003305087,0.7428810921473963,23.132632733984384,15.629705535619328,0.6756561484096694,0.6925144578850264,0.7448815140779601,38.85096061842819,26.299826279780305,0.6769414671127977,0.6319542887426819,0.6601005570045798,61.68702126173239,41.961388261799016,0.6802304180608865,0.5989456472087068,0.6490133876356188,Increased efficiency,Quickly increased equlity,Increased efficiency & Quickly increased equlity
博尔塔拉蒙古自治州,0.2470490102823865,0.1626722926384667,0.6584616244870847,0.9993954515910574,0.9993516926812822,0.2466565659987279,0.1604026189068103,0.6503075166774095,0.9993719621090892,0.9993274425471684,0.4924034654725461,0.2658138269981562,0.5398293181041323,0.998807749240034,0.9989682904073608,0.491752104875815,0.2668193630752645,0.542589163177341,0.9988284786874396,0.9989870388087764,0.4911784260387038,0.2666076218253669,0.5427917996633647,0.9988573217977704,0.9990082757513904,1.2279913648682277,0.9613617544597546,0.7828733832854888,0.9959124786980096,0.9977495850378006,1.719187892253981,1.2433995505829214,0.7232482011915136,0.9957475515490448,0.9965621485540253,2.2103844098185883,1.4545040570495449,0.6580321733127495,0.9934274144415498,0.996104067794072,1.9647861555894648,1.3292716529713695,0.6765477500896623,0.9944135767247962,0.9966516323261032,8.350341119913848,5.013891858731981,0.6004415612165686,0.9735307066248942,0.980690504238843,28.243800623384125,17.122318063428516,0.6062327904004637,0.927076564369995,0.9407651626223272,Increased efficiency,Slowly increased equlity,Increased efficiency & Slowly increased equlity
乐东黎族自治县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.6267536130078012,0.4299601500383934,0.6860114423194266,0.9941304486056818,0.9957899593663176,0.6251810177066511,0.4286324720539902,0.6856133822270242,0.9940375005796076,0.9957249713532926,2.7059431348092864,1.7977423035162046,0.6643681016019979,0.9242578545356552,0.9330744607786244,4.162989453838359,2.740221541271392,0.658234081939567,0.8971940254988843,0.911597239466436,5.2037367550471,3.4537254995660533,0.6637010406447421,0.887261615798136,0.897378215448249,4.995587237106273,3.2954736615778453,0.6596769318929501,0.8820787060194686,0.8969780725197479,13.946014415327712,9.005512011871193,0.6457409080241207,0.7706424981361357,0.797809909421451,20.39864784546253,13.074119454131422,0.640930690758487,0.7414475804136299,0.7648245076122914,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
辽源市,0.0838314340222394,0.0704591595039219,0.8404861532635836,0.996901900907844,0.9977271183219596,0.0846846163100775,0.0709586893594712,0.8379171147171754,0.996690717100271,0.9975865732014316,0.0855662545528614,0.072191771553664,0.8436944205506288,0.9967208192183714,0.9975667474849876,0.0864861822030665,0.0728993105552976,0.8429012438557247,0.9964923001877778,0.9974035085119248,0.4372766174323491,0.2980821202090641,0.6816786178949537,0.9834767923920996,0.9887817732104214,0.4424998074380675,0.274709090342349,0.6208117737560767,0.9758607685402932,0.9799595679625492,0.7964996312875422,0.5612410639691199,0.7046344303535625,0.9731061892344068,0.977595102894088,0.9734995667581716,0.6798126140794641,0.698318352973995,0.9682117412157482,0.9753722840131238,1.0619995221606902,0.7518506625837423,0.7079576279413622,0.968108904955624,0.9785380211461968,2.123999038020282,1.3363021065147085,0.6291444028902372,0.9301544113624224,0.9369954608766448,4.247998108039663,2.690645113594946,0.6333913163715146,0.8975027810181686,0.9192359956736896,Decreased efficiency,Slowly increased equlity,Decreased efficiency & Slowly increased equlity
齐齐哈尔市,0.0183855317966824,0.0130117620353657,0.7077174693262679,0.99925586120869,0.9993334033743032,0.0184612762841368,0.0130520744460581,0.7069974060933881,0.9992572705224466,0.9993354836442008,0.0185423490002372,0.0131109373721261,0.7070807140971396,0.999255473293027,0.999333349750688,0.0186326959051885,0.0130199047669431,0.698766557088368,0.9992438632463672,0.9993243549853954,0.0187330996025033,0.0130833296886563,0.6984070957967883,0.9992475785114155,0.9993280869199622,0.1507475952392972,0.087841035027295,0.5827027282780588,0.9882310846471408,0.9918375917701366,0.2072779450987328,0.1154299590023373,0.5568849061454874,0.986742957289609,0.991356711870349,0.2449648418388887,0.145856534389696,0.5954182375511038,0.9878648072278752,0.9911979686292982,0.2072779437474086,0.1177104103287774,0.5678868103410979,0.988055853872694,0.9927958356751424,0.6406772714566471,0.4046509495793834,0.6315987277953016,0.982808974343424,0.987111948119158,2.958421537819282,1.8656712363916776,0.630630629388571,0.9196381578012354,0.9381921255299248,Decreased efficiency,Slowly increased equlity,Decreased efficiency & Slowly increased equlity
龙岩市,0.0392422287628657,0.0261561714277103,0.6665312407653429,0.9838830718444356,0.9835573485036248,0.0395585429742243,0.0263748452161236,0.6667294402958425,0.984046972741814,0.9837268161918724,0.0797523221512251,0.0488522824233258,0.6125499685224572,0.9557415889212746,0.9651650175724658,1.4475416784646178,0.9425191558124176,0.6511171110541917,0.9499253562749712,0.9694463449214936,0.5275089843812254,0.3516592340213192,0.6666412221088895,0.9641667920433968,0.9781994037553624,4.711195546492056,3.147036938944987,0.6679911516914773,0.8909496789234796,0.9193007633522732,4.752162459672031,3.1668331209721443,0.666398328728581,0.8745478289331271,0.9038211903527044,5.243765415723471,3.4786930270387826,0.6633960048265879,0.868577715776093,0.8979360920273742,5.284732368342084,3.4789408478607804,0.6583002894718369,0.8674009770180167,0.8946201788479131,16.14096549554229,10.829773303482938,0.6709495356070141,0.7134993544947004,0.7634785440362228,26.30076105776716,17.466440951310314,0.6641040125396718,0.6590510648821797,0.7118743364515636,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
天门市,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.2790215596588244,0.1744205312865427,0.6251148889706467,0.988426015140238,0.9924811374638473,0.0709753958808463,0.0415579518047435,0.5855261712736497,0.982218035237013,0.985455572892885,0.5778459644365126,0.3915261786720436,0.677561500414459,0.9703868931656858,0.9808283009496506,0.5778459633660373,0.376654064164333,0.6518243408161372,0.9681003108828484,0.9834730492994884,0.6500767102249536,0.4117793325280908,0.6334319104980672,0.9658592092608624,0.9772903357294366,0.7223074488006448,0.4653707619710998,0.6442834872377746,0.9649093068038102,0.9758202134897976,5.778459650228401,3.818399310248069,0.6607988186085443,0.8686714451820365,0.896723088304481,9.173304655932665,6.104652220293277,0.665480156744299,0.8248301043708698,0.8580192018496557,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
潜江市,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0361262654140746,0.7076084547532394,0.6829365091622812,0.9899941470084276,0.994055179369366,1.1512514074618918,0.8083953951330549,0.7021884098411528,0.9908442019366764,0.994703041483592,1.611752008753566,1.130882584991291,0.7016480071682051,0.982424042103292,0.988984290855202,1.611751994721326,1.1342470974038856,0.7037355009447335,0.9823791876048942,0.9890360342794352,10.246137463847706,6.549907261305928,0.639256235280515,0.8193533878777874,0.8474658558917793,9.6705118804199,6.092872722385275,0.6300465577961442,0.8330190968319274,0.8547170778978641,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
邢台市,0.1054372558652715,0.0591898715569432,0.5613753039302962,0.9974199302631968,0.9976082767149254,0.1050960697955481,0.0588398688621959,0.5598674524809716,0.9973924473887832,0.9978169604894273,0.1964029958453082,0.1213455130094633,0.6178394198479435,0.9973571800696333,0.9977878678056216,0.679028370048435,0.4144781551669281,0.6103988779399062,0.9902458099331248,0.990969508735298,0.3776751835816556,0.2331541796459743,0.6173404814022285,0.9938792729443788,0.994663240956012,2.4959129413525623,1.5877507714705636,0.6361402856504058,0.9454264322235716,0.9579683050680268,3.379882100133605,2.164608907846196,0.6404391761951194,0.9245233206375558,0.9420835137625172,3.834866229945184,2.467871673431137,0.6435352696686927,0.9216816392963724,0.939984985098176,3.808867139662073,2.4499943568295577,0.6432343967363808,0.9237473256263858,0.9411697478701804,6.941757888056647,4.544041289535397,0.6545951850832278,0.8878230610992417,0.9107359423424058,15.28746679414252,9.950873633049692,0.6509171053023922,0.8230901600039588,0.8576343486710423,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
仙桃市,0.0818957271998366,0.0551284768382666,0.6731544944188077,0.9858431945208308,0.9903759524491796,0.0829453522504092,0.0561044642709794,0.676402748903904,0.9855673829315432,0.9901152298729696,0.1689647284391889,0.1011232172021757,0.598487140696766,0.9803471690632504,0.9861630451100492,0.6028033739668308,0.4070159035574658,0.6752050853316256,0.978968005234215,0.9844551383481664,0.3499614582850845,0.2390362948728093,0.6830360578680819,0.9736599169562752,0.980124486156434,1.8696630643006755,1.301532588284026,0.6961321604600711,0.9613488219013412,0.9667028509487336,2.4038525585334063,1.7154645905851462,0.7136313683197582,0.9518653241186096,0.9642038966011344,2.7599788780707324,1.913575963752304,0.6933299305137882,0.9521374336212176,0.9642476722266812,2.6709472708999886,1.85652031267424,0.6950793573879412,0.9539236722276592,0.9652283339452036,8.01284193417654,5.335263178337889,0.6658390646122462,0.8503751239527302,0.8779031802792936,11.66313653926979,7.718061555693772,0.6617483667199688,0.7992809081023593,0.8343785985791676,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
绥化市,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.1361650469062115,0.0858609958751727,0.6305656100887073,0.9913002843379656,0.9935789916253208,0.2212682026546523,0.1262032290430162,0.5703631499189687,0.9904329319332332,0.9911492770030116,0.2212682027893917,0.1303267252619473,0.5889988874090298,0.990766021141425,0.9918660323720664,0.2042475734728533,0.1210633185157837,0.5927283074032422,0.992715990480537,0.9942359167456488,0.6978458575062303,0.4284997150314918,0.6140320393428232,0.9881668004605588,0.9913253064255132,2.263743849860687,1.433097996846324,0.633065440215119,0.953964467195902,0.9642810788544782,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
丹东市,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0405196394683514,0.0244623580328594,0.6037160832086418,0.9987810156704744,0.9989195502977736,0.0406169556057278,0.0244798633051916,0.6027005948653485,0.9987401559392234,0.998882500636036,0.4072188463371923,0.2841630720078745,0.6978141472670863,0.987661299990949,0.9913027716388662,0.6108282674050318,0.4489611940766483,0.7350039577964527,0.9853953506216304,0.9895839303869084,0.6922720397234868,0.5022989108046727,0.7255802372219239,0.9828692275654446,0.9881773876909132,0.7329939265840715,0.5191574865916777,0.7082698338457958,0.981019059062497,0.9868182353637208,2.524756865224641,1.6215925469770662,0.6422767155572363,0.9008356847715114,0.923379606313696,4.275797909422755,2.711967579394317,0.6342599993834696,0.870756432252839,0.8980315078939032,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
滨州市,0.1475102827356926,0.0865491248176834,0.5867328244008672,0.99285892846748,0.9952600247773088,0.1471958811046461,0.0859122197607969,0.5836591290195087,0.99314030582119,0.9954154131762648,0.1224291408911295,0.0696516710687757,0.5689141536222465,0.9900884724786898,0.9933717534682184,0.464490104168017,0.2905268597382884,0.6254748101871251,0.9906957173220494,0.9942297640612618,0.1953444062190475,0.1290034699571888,0.6603898849938505,0.9929800071904566,0.995633974824184,2.3182752727253826,1.410210280814482,0.6083014805901923,0.9684251921585784,0.9770586667328874,2.6355129592773685,1.617470544326548,0.6137213397615174,0.9598257779529512,0.969700339185214,2.8063332410262154,1.721594639851444,0.6134676433586675,0.9608310939081433,0.9704212167288628,2.781930335243151,1.7160814111787113,0.6168671405744311,0.9618221288997088,0.9707743602629072,9.321906957162309,5.975468038877549,0.64101348214878,0.8630785320776614,0.8906241447097977,22.52387458689963,14.320761406235096,0.6358036380900628,0.7547534181926359,0.7908820046993296,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
镇江市,0.2926185723886177,0.1995067684113147,0.6817980375707524,0.9421170986088268,0.9482458796657344,0.2908558710366378,0.198763521201876,0.6833746229480052,0.9422211418045126,0.9481555202797772,0.4337504150217498,0.2839405891231976,0.65461744655382,0.926858106134276,0.936501769961255,1.6970715457421233,1.0901616023791063,0.6423781042786753,0.9180990730975446,0.9415214042585236,0.9443683907093542,0.6017337514320448,0.637181165053669,0.9453310242726968,0.9602991809571336,5.014246447556999,3.1493768659095696,0.6280857749710295,0.8236008312873143,0.8681803842794202,6.182337910255172,3.919508728587994,0.6339848752178961,0.8329489911422882,0.8717150107547914,7.293449351405566,4.601427423968191,0.6308986601903833,0.8213335551139249,0.8576981401481565,7.35042943514352,4.637633019348301,0.630933615548375,0.8178184142031817,0.8545234114275593,15.299149704202636,9.89268761466598,0.6466168255055695,0.6518398551569959,0.7188100719949855,25.498582760738167,16.42564502690684,0.6441787444045116,0.5536553575172265,0.6396551737319559,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
昌江黎族自治县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.403561052341923,0.2914687432889664,0.7222420042705588,0.9978429633835,0.9984320829334378,0.402315689867271,0.2905267746296827,0.7221363271353676,0.9980134795689124,0.998558524831307,2.4098417568020185,1.832800689865904,0.7605481499740144,0.9858780651844408,0.9882155565208338,6.024604410858379,4.336590027442847,0.7198132411195068,0.9120138186929256,0.9190015498245518,6.426244671649108,4.555442965728672,0.7088810337125945,0.9038552570471686,0.9151184530600492,6.42624468998373,4.559665556717309,0.7095381170007788,0.9038623514683374,0.9174507929066016,20.885295653105832,14.359767938764454,0.6875539698969513,0.8695296898581663,0.8907896711164651,32.131223524271185,21.47975475358911,0.6685009905509449,0.8573361961273969,0.8805427992418231,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
周口市,0.022381651547245,0.0137479515080103,0.614250984963733,0.9980353409034904,0.9986134508370352,0.0226437307245004,0.0140730482458252,0.6214986574892553,0.9980462438556492,0.9986313424276502,0.0229082033611917,0.0142205135348469,0.6207607515366119,0.9980505955784806,0.998636587352362,0.0463858452627647,0.0289127561895735,0.623309891752315,0.9964359202533236,0.9972611552839716,0.0117388965856455,0.0071310636433413,0.6074730781819199,0.9978950095219156,0.998043850258953,0.8444935372490789,0.5627813124972287,0.6664128115538667,0.9811763758873612,0.9864984606013762,1.0823790378172546,0.7140933382280749,0.6597442423387361,0.98268452297303,0.9874839714329504,1.284581713479562,0.8491235967273464,0.6610117424350647,0.9827598038924272,0.9874246733288616,1.3321588158847644,0.8903836751734611,0.6683765212949518,0.9819636409842856,0.9868169453832824,6.125551668451526,3.980691730397099,0.6498503230164371,0.913041439489128,0.9310380084733614,12.239209081930836,7.966442854293451,0.6508952335861786,0.869536759420702,0.8939715840111733,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
白沙黎族自治县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,15.38730937158353,10.42222641613213,0.677326111047026,0.7896086770275861,0.7939665426275908,18.040293351116624,12.05637216387213,0.6683024454879991,0.8171097129545767,0.8254452403895628,25.99924615290801,17.472026717235245,0.672020512228621,0.7787643904475627,0.7856643578651554,25.999246326098405,17.528152803868725,0.6741792659687108,0.7784804764174719,0.7851089006960927,45.10073326549273,29.33618457408128,0.650459148887649,0.7801302821020732,0.785089068671609,29.713425046593727,19.19558672989745,0.6460240345835858,0.8086021992033802,0.8200699033895563,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
临高县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.8932120379140229,0.5389513192363596,0.6033856423330436,0.9805382115052494,0.9876252410028644,1.339818062637248,0.8025408654009379,0.5989924212704271,0.9823367062051852,0.983440217658417,2.456333119086908,1.5266188118232875,0.6215031666351416,0.9382072704442878,0.9450256495365084,2.456333133579617,1.519207076604525,0.6184857647507213,0.9363970511312172,0.944527147272158,9.155423476778116,5.936801862732808,0.6484464511981293,0.8657673606537571,0.8943648278592282,14.961301720116005,9.860520221812262,0.6590683355148463,0.8069862385955889,0.8467408963779737,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
吐鲁番市,0.151476822243825,0.1403642404363921,0.9266384015533048,0.99515681069702,0.9953485241718074,0.1499929545744734,0.13908419764216,0.9272715377648152,0.995186573044835,0.9953735487200888,0.1485632403146977,0.1375710108206889,0.9260097621004748,0.9952755117607056,0.9954659991729288,0.1472587073001293,0.1363649658744353,0.926023108409533,0.9953060919247112,0.9954952734346704,0.1459596278175856,0.1353349772630465,0.9272082923654934,0.9951735243777904,0.9953613632905756,2.172552819643777,1.4528144668780494,0.6687130705140971,0.9725003497732352,0.9777790933642556,2.607063431376797,1.7259996827273358,0.6620474446284688,0.9515571176041776,0.9623008474596542,3.186410842648192,2.064440083122089,0.6478888583640253,0.9510617153136992,0.9594621858387824,3.041573957921784,2.02112777992064,0.6645006197059945,0.9662238147023976,0.9743991460416416,13.614664622953583,8.462898284677339,0.6216016713631971,0.8945628784096107,0.9241578203610824,33.16764022975493,21.187173362274223,0.6387904962640982,0.8322336347100298,0.8586981039733803,Decreased efficiency,Slowly increased equlity,Decreased efficiency & Slowly increased equlity
澄迈县,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.1942211311346648,0.1060107265525555,0.5458248849300136,0.9946594641656832,0.9982085232178992,1.162045267407467,0.7874543393591682,0.6776451498451395,0.9828901074641798,0.98761296400953,0.5788198276558378,0.4186141512639145,0.7232201304493313,0.9931692607952624,0.9938710534467312,7.5090830726524675,5.2071152970878325,0.693442228126596,0.933731206750922,0.9453176052766696,8.856867229331778,6.057166144523645,0.6838948792710579,0.9206439835374672,0.9381434310861748,9.62702952231764,6.48053147291244,0.6731600290504041,0.9221253205651354,0.9368505334825876,9.627029544106806,6.538606365583673,0.6791925105897578,0.9245934827901824,0.93819669329938,28.688548267111205,18.764344891979786,0.6540709107086952,0.8425025034275501,0.8619208276983712,38.89319964209987,25.589406547704527,0.6579403798911242,0.8335033476905436,0.85445941846201,Stable efficiency,Slowly increased equlity,Stable efficiency & Slowly increased equlity
长沙市,0.1157893900885286,0.0688374300858659,0.5945055072251021,0.980563737658792,0.984857930565646,0.1145955833604648,0.0682840530468326,0.5958698498182299,0.980562822587404,0.9848134525467184,0.7562039013396191,0.4967406589410932,0.6568871941299358,0.9311520184844648,0.947823923375502,2.2337938724726203,1.4036876047654276,0.6283872572412711,0.8562636890152501,0.8802850176229755,1.941235947548368,1.215422502586714,0.6261075600427137,0.8772548006364295,0.9018141765204204,13.88794911237217,8.950962861936118,0.6445129363242046,0.6028017414794538,0.6433489238233117,15.30983980388692,9.793310053050146,0.6396742342505624,0.5907865105799124,0.6343154037632494,17.050430089567783,10.88840321532926,0.6385999155523516,0.5828370586514022,0.6278636376000692,16.53560761854553,10.576267406420936,0.6396056105346326,0.5895132545629873,0.6356838156717708,20.96062937692053,13.524174618998703,0.6452179643942367,0.5194350802556589,0.5770308191942551,28.352009112902145,18.2897004411964,0.6450936287570995,0.4811736914412547,0.5307433952040017,Stable efficiency,Quickly increased equlity,Stable efficiency & Quickly increased equlity
